time_s,target_error_mm,dynamic_quasi_delta_mm,qdot_norm,qddot_norm,max_force_N,max_force_rate_N_per_s,command_power_proxy_W,robot_drive_power_proxy_W,kinetic_energy_J,elastic_energy_J,drive_energy_J,total_energy_J,damping_power_W
14.49,0.240015117217379,0.194195292582856,18.498367336491,12.5570002410946,141.68107985328,61.3109639779574,0.262162461519539,0.258829710428772,1.09477297350646e-05,0.0596878561290504,0.0049926822405742,0.0646914860993596,0.119269264726694
14.5133333333333,0.241392691138277,0.194841837245226,18.1647714402724,13.1503827170729,143.075567094426,57.823647347838,0.261471880534206,0.258359618689225,1.07153671056007e-05,0.0629824262505596,0.00507187509672401,0.0680650167143892,0.11567983656477
14.5366666666667,0.243628113854986,0.1955414804898,17.8892363697941,12.112202216715,144.379516729513,54.3312334478283,0.260375062810707,0.257466251361167,1.04042427828272e-05,0.0663448196679816,0.00514542321032618,0.0715006471210906,0.112068095023616
14.56,0.244595566564615,0.195808672608065,17.6047881500003,13.3394786383837,145.611024655324,50.8894792129906,0.258846606602475,0.256127345597686,1.01037696260706e-05,0.0697661274604865,0.00521466271557765,0.0749908939456902,0.108412140670672
14.5833333333333,0.246225515303492,0.195940190668099,17.2701662108555,15.1066914538597,146.754359092785,47.4275642797847,0.256837983547681,0.25434605178749,9.81413636732299e-06,0.0732385057168962,0.00527901353617343,0.078527333389437,0.104589812897959
14.6066666666667,0.247352400859645,0.196395295438196,16.9054633269805,14.1758998475714,147.824310988381,43.9208579486693,0.254399290316472,0.252140536006637,9.52402927304146e-06,0.0767543800304382,0.00533707279356478,0.082100976853276,0.100675366487643
14.63,0.248913088332814,0.196503256435736,16.6126887495558,14.2271875558298,148.80399913039,40.4780795654185,0.251595648052478,0.249534890998285,9.16961798247947e-06,0.0803047030157151,0.00539007294865333,0.0857039455823509,0.0968223621185514
14.6533333333333,0.249374547358519,0.19631949685742,16.2459895156988,16.2153855394652,149.713288034767,37.0572455859044,0.248351668507561,0.246510991298224,8.86905605567364e-06,0.0838805370489704,0.005438569765754,0.0893279758707801,0.0928672882957785
14.6766666666667,0.250777872189444,0.196322359297125,15.8607904675039,16.2733592689573,150.533337257732,33.6071359271993,0.244699231805531,0.243108444842087,8.55130939123006e-06,0.0874746674041051,0.00548089638348462,0.0929641150969809,0.0888327908404965
14.7,0.251431361249285,0.196355991986021,15.4911837172175,15.3357347173854,151.281621044703,30.1815032703651,0.240701365146534,0.239326100677094,8.21892269755245e-06,0.0910784166746231,0.00551723986504754,0.0966038754623682,0.0848404175963047
14.7233333333333,0.252315979542404,0.195899629959392,15.1503386744631,16.7272708411097,151.941807410349,26.83530815195,0.236356362893104,0.235184149064385,7.86349412709156e-06,0.0946823897751857,0.00554921986408396,0.100239473133397,0.0808903765052597
14.7466666666667,0.252509646644046,0.195497039238173,14.7146185550703,17.9701670918228,152.533935425127,23.4763483872033,0.231621289820417,0.230696578103558,7.56641779118549e-06,0.0982788983812089,0.00557578676392459,0.103862251562925,0.07685125207972
14.77,0.253564006722824,0.195275614330597,14.3177976902379,16.8112020587196,153.037370335085,20.1277826696387,0.226579587386418,0.225890716820229,7.22244331111158e-06,0.101860750421571,0.00559582205320629,0.107463794918089,0.0728596199210997
14.7933333333333,0.2536323641468,0.194771107922147,13.9349778233507,16.9819373088126,153.473231949711,17.3264217423484,0.221255309416609,0.220756246774836,6.88129532110483e-06,0.105418410024298,0.0056110429153443,0.111036334234963,0.0689637196312267
14.8166666666667,0.253985997170657,0.193919191417341,13.5300735100719,18.9623741719842,153.824143109068,15.9893790008202,0.215619403629812,0.215343754141622,6.54964827964677e-06,0.108943724660356,0.00562204480659664,0.114572319115233,0.0650778159614075
14.84,0.254058361817832,0.193441521634181,13.0568842035192,18.3417079491309,154.110008761735,15.6091202072748,0.209690335143072,0.209663760883539,6.2532539207187e-06,0.112430595680802,0.00562651475396798,0.118063363688691,0.0611812298966288
14.8633333333333,0.254553886139516,0.192806061278412,12.679641902736,17.3970639686536,154.309815597301,15.5063199417822,0.203558476600586,0.203719000264238,5.89458627147731e-06,0.115870858511296,0.00562559159186515,0.121502344689432,0.0574467698016904
14.8866666666667,0.254036227372661,0.191761702611564,12.2510240208012,19.1452315793678,154.448694283508,14.2778429161458,0.19718267731761,0.197530535309585,5.58470540644303e-06,0.119255480763598,0.00562115199390594,0.12488221746291,0.0537740893109407
